date,agent,equity,cash,pnl,pnl_pct,positions_json,position_summary,last_action,friend_count,friends
2022-02-16,FreeRiderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,LowVolatilityAgent
2022-02-16,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-02-16,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
2022-02-17,MomentumAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, DynamicTeamAgent, SocialGraphAgent, TruthfulReporterAgent"
2022-02-17,MeanReversionAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"ContrarianAgent, DynamicTeamAgent, PersuaderAgent, SocialGraphAgent"
2022-02-17,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, SocialGraphAgent"
2022-02-17,DrawdownBuyerAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, ContrarianAgent, LowVolatilityAgent, SocialGraphAgent"
2022-02-17,RandomAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"CommitteeTeamAgent, DynamicTeamAgent"
2022-02-17,CommitteeTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-02-17,DynamicTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-02-17,TruthfulReporterAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,MomentumAgent
2022-02-17,PersuaderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"ContrarianAgent, MeanReversionAgent"
2022-02-17,FreeRiderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,LowVolatilityAgent
2022-02-17,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-02-17,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
2022-02-18,MomentumAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, DynamicTeamAgent, SocialGraphAgent, TruthfulReporterAgent"
2022-02-18,MeanReversionAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"ContrarianAgent, DynamicTeamAgent, PersuaderAgent, SocialGraphAgent"
2022-02-18,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, SocialGraphAgent"
2022-02-18,DrawdownBuyerAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, ContrarianAgent, LowVolatilityAgent, SocialGraphAgent"
2022-02-18,RandomAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"CommitteeTeamAgent, DynamicTeamAgent"
2022-02-18,CommitteeTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-02-18,DynamicTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-02-18,TruthfulReporterAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,MomentumAgent
2022-02-18,PersuaderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"ContrarianAgent, MeanReversionAgent"
2022-02-18,FreeRiderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,LowVolatilityAgent
2022-02-18,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-02-18,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
2022-02-21,MomentumAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, DynamicTeamAgent, SocialGraphAgent, TruthfulReporterAgent"
2022-02-21,MeanReversionAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"ContrarianAgent, DynamicTeamAgent, PersuaderAgent, SocialGraphAgent"
2022-02-21,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, SocialGraphAgent"
2022-02-21,DrawdownBuyerAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, ContrarianAgent, LowVolatilityAgent, SocialGraphAgent"
2022-02-21,RandomAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"CommitteeTeamAgent, DynamicTeamAgent"
2022-02-21,CommitteeTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-02-21,DynamicTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-02-21,TruthfulReporterAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,MomentumAgent
2022-02-21,PersuaderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"ContrarianAgent, MeanReversionAgent"
2022-02-21,FreeRiderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,LowVolatilityAgent
2022-02-21,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-02-21,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
2022-02-22,MomentumAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, DynamicTeamAgent, SocialGraphAgent, TruthfulReporterAgent"
2022-02-22,MeanReversionAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"ContrarianAgent, DynamicTeamAgent, PersuaderAgent, SocialGraphAgent"
2022-02-22,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, SocialGraphAgent"
2022-02-22,DrawdownBuyerAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, ContrarianAgent, LowVolatilityAgent, SocialGraphAgent"
2022-02-22,RandomAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"CommitteeTeamAgent, DynamicTeamAgent"
2022-02-22,CommitteeTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-02-22,DynamicTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-02-22,TruthfulReporterAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,MomentumAgent
2022-02-22,PersuaderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"ContrarianAgent, MeanReversionAgent"
2022-02-22,FreeRiderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,LowVolatilityAgent
2022-02-22,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-02-22,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
2022-02-23,MomentumAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, DynamicTeamAgent, SocialGraphAgent, TruthfulReporterAgent"
2022-02-23,MeanReversionAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"ContrarianAgent, DynamicTeamAgent, PersuaderAgent, SocialGraphAgent"
2022-02-23,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, SocialGraphAgent"
2022-02-23,DrawdownBuyerAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, ContrarianAgent, LowVolatilityAgent, SocialGraphAgent"
2022-02-23,RandomAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"CommitteeTeamAgent, DynamicTeamAgent"
2022-02-23,CommitteeTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-02-23,DynamicTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-02-23,TruthfulReporterAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,MomentumAgent
2022-02-23,PersuaderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"ContrarianAgent, MeanReversionAgent"
2022-02-23,FreeRiderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,LowVolatilityAgent
2022-02-23,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-02-23,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
2022-02-24,MomentumAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, DynamicTeamAgent, SocialGraphAgent, TruthfulReporterAgent"
2022-02-24,MeanReversionAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"ContrarianAgent, DynamicTeamAgent, PersuaderAgent, SocialGraphAgent"
2022-02-24,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, SocialGraphAgent"
2022-02-24,DrawdownBuyerAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, ContrarianAgent, LowVolatilityAgent, SocialGraphAgent"
2022-02-24,RandomAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"CommitteeTeamAgent, DynamicTeamAgent"
2022-02-24,CommitteeTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-02-24,DynamicTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-02-24,TruthfulReporterAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,MomentumAgent
2022-02-24,PersuaderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"ContrarianAgent, MeanReversionAgent"
2022-02-24,FreeRiderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,LowVolatilityAgent
2022-02-24,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-02-24,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
2022-02-25,MomentumAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, DynamicTeamAgent, SocialGraphAgent, TruthfulReporterAgent"
2022-02-25,MeanReversionAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"ContrarianAgent, DynamicTeamAgent, PersuaderAgent, SocialGraphAgent"
2022-02-25,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, SocialGraphAgent"
2022-02-25,DrawdownBuyerAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, ContrarianAgent, LowVolatilityAgent, SocialGraphAgent"
2022-02-25,RandomAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"CommitteeTeamAgent, DynamicTeamAgent"
2022-02-25,CommitteeTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-02-25,DynamicTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-02-25,TruthfulReporterAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,MomentumAgent
2022-02-25,PersuaderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"ContrarianAgent, MeanReversionAgent"
2022-02-25,FreeRiderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,LowVolatilityAgent
2022-02-25,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-02-25,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
