scenario,experiment_type,portfolio,total_return,annual_return,annual_volatility,sharpe,max_drawdown,days,average_agent_correlation,final_weight_hhi,regret_to_best_agent
echo_chambers,single_agent,LowVolatilityAgent,0.005809600000000081,0.02962602967809924,0.008606819194915311,3.442157782935831,-0.0020213828593643735,50,0.4983975591853852,,0.0
echo_chambers,single_agent,MeanReversionAgent,-0.036268100000000025,-0.16988278131262957,0.23810887150374646,-0.7134668281771962,-0.09223963587270001,50,0.4983975591853852,,0.04207770000000011
echo_chambers,single_agent,MomentumAgent,-0.1729699,-0.6160210353886644,0.3137124275050355,-1.9636488113904143,-0.20887096152140305,50,0.4983975591853852,,0.1787795000000001
echo_chambers,single_agent,PersuaderAgent,-0.022829499999999947,-0.10987591699792831,0.17756446594387507,-0.6187945116939,-0.07880690276580737,50,0.4983975591853852,,0.02863910000000003
echo_chambers,single_agent,RandomAgent,-0.021133599999999975,-0.10206263467023657,0.06755835205057764,-1.5107330414724631,-0.0438899232483726,50,0.4983975591853852,,0.026943200000000056
echo_chambers,single_agent,SocialGraphAgent,-0.0004857999999999807,-0.0024460304969979862,0.0062873059795049945,-0.3890427004779819,-0.0025412235162788344,50,0.4983975591853852,,0.006295400000000062
echo_chambers,single_agent,TruthfulReporterAgent,0.00020669999999989308,0.0010422030646770608,0.004467273400652089,0.23329735415901123,-0.0017651760657781956,50,0.4983975591853852,,0.005602900000000188
mentor_pairs,single_agent,CommitteeTeamAgent,0.001371499999999859,0.006931536842841313,0.008658245861798267,0.8005705720860268,-0.0027923405819003655,50,0.4619126226999453,,0.002530700000000108
mentor_pairs,single_agent,ContrarianAgent,0.00125339999999996,0.006333150481846461,0.0025120118934468545,2.5211466945550307,-0.0008634005006765699,50,0.4619126226999453,,0.0026488000000000067
mentor_pairs,single_agent,DrawdownBuyerAgent,-0.003151000000000015,-0.015780279104245953,0.0125843620211381,-1.253959404357538,-0.00684945241592938,50,0.4619126226999453,,0.007053199999999982
mentor_pairs,single_agent,DynamicTeamAgent,0.0007850000000000357,0.0039626786559685545,0.003962275420938598,1.0001017685514304,-0.0018536164672721123,50,0.4619126226999453,,0.003117199999999931
mentor_pairs,single_agent,FreeRiderAgent,0.003902199999999967,0.01982272694403897,0.010235441743479626,1.9366752740952111,-0.0026672556367708378,50,0.4619126226999453,,0.0
mentor_pairs,single_agent,LowVolatilityAgent,0.0009495999999999949,0.00479517327447887,0.0036066837256638878,1.3295241943057303,-0.0017179331294853162,50,0.4619126226999453,,0.002952599999999972
mentor_pairs,single_agent,MeanReversionAgent,0.0026161999999998464,0.01325551549115378,0.014705606377743579,0.9013919692026804,-0.006928313464352187,50,0.4619126226999453,,0.0012860000000001204
mentor_pairs,single_agent,MomentumAgent,-0.007774100000000006,-0.03857099869154801,0.020967941170155525,-1.8395224585257608,-0.01417642920539397,50,0.4619126226999453,,0.011676299999999973
mentor_pairs,single_agent,PersuaderAgent,-0.0015583000000000125,-0.007829148981635892,0.004085909383384043,-1.9161337775806504,-0.0027799924855888003,50,0.4619126226999453,,0.005460499999999979
mentor_pairs,single_agent,RandomAgent,-0.0009686999999999335,-0.004872703917244814,0.007050110471578893,-0.6911528460281783,-0.0032252432192380054,50,0.4619126226999453,,0.0048708999999999
mentor_pairs,single_agent,SocialGraphAgent,-6.740000000005075e-05,-0.00033964975422784427,0.003285377166742049,-0.10338227149872678,-0.0015408826731189151,50,0.4619126226999453,,0.0039696000000000176
mentor_pairs,single_agent,TruthfulReporterAgent,0.0018587999999999383,0.009403594383153857,0.005386366611713437,1.745814026602715,-0.0009977848179256732,50,0.4619126226999453,,0.0020434000000000285
star_social_hub,single_agent,CommitteeTeamAgent,0.010788999999999938,0.05557465844097509,0.031728748926214786,1.751555303053832,-0.012361843123957605,50,0.6038068274582576,,0.05785600000000013
star_social_hub,single_agent,ContrarianAgent,0.0019862999999999964,0.010051200132831672,0.02921619339852732,0.34402839533976787,-0.00890611907948069,50,0.6038068274582576,,0.06665870000000007
star_social_hub,single_agent,DrawdownBuyerAgent,-0.1501750999999999,-0.5596272500028816,0.3664630629172457,-1.5271041112518782,-0.18587176210078915,50,0.6038068274582576,,0.21882009999999996
star_social_hub,single_agent,DynamicTeamAgent,-0.012595700000000098,-0.0618876109558677,0.039260140341727714,-1.5763471657815327,-0.026953590571134445,50,0.6038068274582576,,0.08124070000000017
star_social_hub,single_agent,FreeRiderAgent,-0.009241000000000055,-0.04571334253433612,0.07783552862802545,-0.5873068936526318,-0.04582004304865861,50,0.6038068274582576,,0.07788600000000012
star_social_hub,single_agent,LowVolatilityAgent,-0.0008336999999999373,-0.004194777752595913,0.023737670221760716,-0.17671396196036504,-0.009514894046661393,50,0.6038068274582576,,0.0694787
star_social_hub,single_agent,MeanReversionAgent,-0.06911449999999997,-0.30299293804076244,0.3556114657527565,-0.8520336581369461,-0.16657906848306325,50,0.6038068274582576,,0.13775950000000003
star_social_hub,single_agent,MomentumAgent,-0.061985599999999974,-0.2756709424982745,0.16797619803139002,-1.6411309800377751,-0.09792902709389484,50,0.6038068274582576,,0.13063060000000004
star_social_hub,single_agent,PersuaderAgent,0.06864500000000007,0.3973996459531448,0.17320145899841835,2.294435902856764,-0.05605530080247223,50,0.6038068274582576,,0.0
star_social_hub,single_agent,RandomAgent,-0.051776000000000044,-0.23505333711249599,0.20989572007746024,-1.1198576942195464,-0.10504448986823745,50,0.6038068274582576,,0.12042100000000011
star_social_hub,single_agent,SocialGraphAgent,-0.009451100000000046,-0.0467328288012816,0.031333248267364444,-1.4914773087843813,-0.019550851143730674,50,0.6038068274582576,,0.07809610000000011
star_social_hub,single_agent,TruthfulReporterAgent,-0.08603600000000011,-0.36454820309199065,0.17137418757923364,-2.1272060176708023,-0.12073470430953137,50,0.6038068274582576,,0.15468100000000018
strategy_silos,single_agent,CommitteeTeamAgent,0.009248600000000051,0.047491974960824246,0.016498947307027147,2.8784851589044536,-0.0032166553858770097,50,0.4612573289706751,,0.0
strategy_silos,single_agent,ContrarianAgent,-0.0337094,-0.15871511912610592,0.15192852181330782,-1.0446696724999245,-0.06499676391758391,50,0.4612573289706751,,0.04295800000000005
strategy_silos,single_agent,DrawdownBuyerAgent,-0.11275860000000004,-0.4528194342343491,0.38452560009169584,-1.1776054289398874,-0.18391029816552085,50,0.4612573289706751,,0.1220072000000001
strategy_silos,single_agent,DynamicTeamAgent,-0.003038200000000102,-0.015218841379627479,0.007893500311591384,-1.9280218887530842,-0.005435748384486572,50,0.4612573289706751,,0.012286800000000153
strategy_silos,single_agent,FreeRiderAgent,-0.0008920000000000039,-0.004487586822602863,0.015973565595658237,-0.2809383287487566,-0.0059396396975437415,50,0.4612573289706751,,0.010140600000000055
strategy_silos,single_agent,LowVolatilityAgent,-0.003862499999999991,-0.019315706912505393,0.010351398649632389,-1.865999713303608,-0.006056967440540961,50,0.4612573289706751,,0.013111100000000042
strategy_silos,single_agent,MeanReversionAgent,-0.07137119999999997,-0.31146752544253153,0.2964538263798404,-1.0506443085792874,-0.15705835149953906,50,0.4612573289706751,,0.08061980000000002
strategy_silos,single_agent,MomentumAgent,-0.24740679999999993,-0.7612937108523862,0.3429143296117979,-2.220069694125124,-0.2816927452359954,50,0.4612573289706751,,0.2566554
strategy_silos,single_agent,PersuaderAgent,-0.018012200000000034,-0.0875381726336576,0.08497661515455908,-1.0301442635063711,-0.04846272495366766,50,0.4612573289706751,,0.027260800000000085
strategy_silos,single_agent,RandomAgent,-0.04142509999999999,-0.19202986772752628,0.08360908383595246,-2.2967584252484317,-0.05708796861045595,50,0.4612573289706751,,0.050673700000000044
strategy_silos,single_agent,SocialGraphAgent,-0.006521600000000016,-0.03243871369634943,0.016054168321539164,-2.020578895564951,-0.01110738221615859,50,0.4612573289706751,,0.015770200000000067
strategy_silos,single_agent,TruthfulReporterAgent,-0.007611900000000005,-0.037778622433249254,0.018865388217496958,-2.002536178832035,-0.008371335315975892,50,0.4612573289706751,,0.016860500000000056
truthful_anchor,single_agent,CommitteeTeamAgent,-0.0006744000000000749,-0.003394348779062639,0.008887132648897124,-0.3819397001443285,-0.004998705617619503,50,0.45426072154516417,,0.07922070000000003
truthful_anchor,single_agent,ContrarianAgent,0.07854629999999996,0.46388687919112814,0.1156417924607942,4.011412045073572,-0.013791422868266956,50,0.45426072154516417,,0.0
truthful_anchor,single_agent,DrawdownBuyerAgent,-0.10846220000000006,-0.43933377133352014,0.4206065421464735,-1.0445243411847003,-0.22704091845996333,50,0.45426072154516417,,0.18700850000000002
truthful_anchor,single_agent,DynamicTeamAgent,0.0014127999999999918,0.0071408620290440705,0.035259889215527154,0.20252082998319515,-0.014439874667289132,50,0.45426072154516417,,0.07713349999999997
truthful_anchor,single_agent,FreeRiderAgent,-0.003088099999999927,-0.015467239545903788,0.02671562345044651,-0.5789585848368168,-0.013376957297933978,50,0.45426072154516417,,0.08163439999999988
truthful_anchor,single_agent,LowVolatilityAgent,-0.0096503,-0.04769861760655003,0.029964927503167187,-1.5918148843012705,-0.017685123979264694,50,0.45426072154516417,,0.08819659999999996
truthful_anchor,single_agent,MeanReversionAgent,-0.068666,-0.3012987696767694,0.32046269454194287,-0.9401992019927135,-0.14172725401945585,50,0.45426072154516417,,0.14721229999999996
truthful_anchor,single_agent,MomentumAgent,-0.19857000000000002,-0.6722953523807306,0.3115700791983883,-2.157766092656975,-0.2253025550605985,50,0.45426072154516417,,0.2771163
truthful_anchor,single_agent,PersuaderAgent,-0.05319850000000004,-0.24081950078415348,0.09610364327653494,-2.5058311274548,-0.07169175270824624,50,0.45426072154516417,,0.1317448
truthful_anchor,single_agent,RandomAgent,-0.021567899999999973,-0.10406874014311773,0.07107806686826772,-1.464147024932363,-0.026765446706196627,50,0.45426072154516417,,0.10011419999999993
truthful_anchor,single_agent,SocialGraphAgent,-0.002938999999999914,-0.01472488259621485,0.03249537539944471,-0.4531377900766295,-0.01636993513594176,50,0.45426072154516417,,0.08148529999999987
truthful_anchor,single_agent,TruthfulReporterAgent,-0.0012055000000000815,-0.006060943015596787,0.023179354227124322,-0.26148023608458915,-0.013881634954724054,50,0.45426072154516417,,0.07975180000000004
