date,agent,equity,cash
2021-01-29,TruthfulReporterAgent,100426.2,100426.2
2021-02-01,CommitteeTeamAgent,100137.0,97330.0
2021-02-01,ContrarianAgent,107388.0,96654.0
2021-02-01,DrawdownBuyerAgent,96531.67,841.6
2021-02-01,DynamicTeamAgent,99625.41,89115.51
2021-02-01,FreeRiderAgent,99382.4,88412.3
2021-02-01,LowVolatilityAgent,99073.5,93833.5
2021-02-01,MeanReversionAgent,95251.3,20337.0
2021-02-01,MomentumAgent,97292.3,53745.6
2021-02-01,PersuaderAgent,99819.5,82989.5
2021-02-01,RandomAgent,98917.0,85571.25
2021-02-01,SocialGraphAgent,99706.4,92699.8
2021-02-01,TruthfulReporterAgent,100426.2,95186.2
2021-02-02,CommitteeTeamAgent,100164.0,97265.52
2021-02-02,ContrarianAgent,107306.0,96654.0
2021-02-02,DrawdownBuyerAgent,99988.94,106.0
2021-02-02,DynamicTeamAgent,100149.51,89115.51
2021-02-02,FreeRiderAgent,99677.3,85813.8
2021-02-02,LowVolatilityAgent,99030.5,93833.5
2021-02-02,MeanReversionAgent,98327.0,16659.0
2021-02-02,MomentumAgent,100357.2,40370.6
2021-02-02,PersuaderAgent,100813.5,88339.5
2021-02-02,RandomAgent,99028.05,82737.25
2021-02-02,SocialGraphAgent,100055.8,92699.8
2021-02-02,TruthfulReporterAgent,100383.2,92587.7
2021-02-03,CommitteeTeamAgent,100117.42,97265.52
2021-02-03,ContrarianAgent,107100.0,96654.0
2021-02-03,DrawdownBuyerAgent,101677.38,46.1
2021-02-03,DynamicTeamAgent,100544.91,89115.51
2021-02-03,FreeRiderAgent,99912.9,85813.8
2021-02-03,LowVolatilityAgent,99138.5,91181.0
2021-02-03,MeanReversionAgent,100595.2,16060.0
2021-02-03,MomentumAgent,99473.6,37718.1
2021-02-03,PersuaderAgent,100581.0,87577.54
2021-02-03,RandomAgent,98716.65,79649.75
2021-02-03,SocialGraphAgent,100319.4,92169.3
2021-02-03,TruthfulReporterAgent,100545.2,92587.7
2021-02-04,CommitteeTeamAgent,100115.3,100054.52
2021-02-04,ContrarianAgent,107405.0,96654.0
2021-02-04,DrawdownBuyerAgent,103563.77,5.5
2021-02-04,DynamicTeamAgent,100770.51,89115.51
2021-02-04,FreeRiderAgent,100239.8,89794.8
2021-02-04,LowVolatilityAgent,99206.0,91181.0
2021-02-04,MeanReversionAgent,102424.2,15671.5
2021-02-04,MomentumAgent,98938.7,35043.1
2021-02-04,PersuaderAgent,100640.04,87042.54
2021-02-04,RandomAgent,98950.95,80445.95
2021-02-04,SocialGraphAgent,100474.3,88284.3
2021-02-04,TruthfulReporterAgent,100612.7,92587.7
2021-02-05,CommitteeTeamAgent,100114.16,99307.62
2021-02-05,ContrarianAgent,107514.0,96654.0
2021-02-05,DrawdownBuyerAgent,102995.12,5.5
2021-02-05,DynamicTeamAgent,100319.01,87248.26
2021-02-05,FreeRiderAgent,100000.8,89794.8
2021-02-05,LowVolatilityAgent,99392.0,91181.0
2021-02-05,MeanReversionAgent,99823.95,15671.5
2021-02-05,MomentumAgent,96983.9,3067.1
2021-02-05,PersuaderAgent,100282.84,83308.04
2021-02-05,RandomAgent,99100.2,79959.7
2021-02-05,SocialGraphAgent,100035.2,88284.3
2021-02-05,TruthfulReporterAgent,100798.7,95324.7
2021-02-08,CommitteeTeamAgent,100175.5,99711.62
2021-02-08,ContrarianAgent,107424.0,92725.5
2021-02-08,DrawdownBuyerAgent,106161.37,3205.5
2021-02-08,DynamicTeamAgent,101388.26,91288.26
2021-02-08,FreeRiderAgent,100637.8,90347.4
2021-02-08,LowVolatilityAgent,99470.0,93944.0
2021-02-08,MeanReversionAgent,105222.7,27791.5
2021-02-08,MomentumAgent,97356.7,3067.1
2021-02-08,PersuaderAgent,100672.64,78475.04
2021-02-08,RandomAgent,99277.9,83159.7
2021-02-08,SocialGraphAgent,100956.9,88560.6
2021-02-08,TruthfulReporterAgent,100850.7,94358.1
2021-02-09,CommitteeTeamAgent,100189.56,99614.96
2021-02-09,ContrarianAgent,107320.0,92172.9
2021-02-09,DrawdownBuyerAgent,108175.01,2186.5
2021-02-09,DynamicTeamAgent,101543.26,91288.26
2021-02-09,FreeRiderAgent,100761.8,92398.4
2021-02-09,LowVolatilityAgent,99470.0,94496.6
2021-02-09,MeanReversionAgent,106322.3,31893.5
2021-02-09,MomentumAgent,99719.1,4317.1
2021-02-09,PersuaderAgent,101228.54,80526.04
2021-02-09,RandomAgent,99473.6,77633.7
2021-02-09,SocialGraphAgent,101142.9,92662.6
2021-02-09,TruthfulReporterAgent,100903.1,95463.3
2021-02-10,CommitteeTeamAgent,100200.73,100027.62
2021-02-10,ContrarianAgent,107488.9,88210.4
2021-02-10,DrawdownBuyerAgent,110649.57,2186.5
2021-02-10,DynamicTeamAgent,101604.76,95414.86
2021-02-10,FreeRiderAgent,100770.3,92398.4
2021-02-10,LowVolatilityAgent,99413.2,95049.2
2021-02-10,MeanReversionAgent,107101.56,36020.1
2021-02-10,MomentumAgent,102882.1,4075.5
2021-02-10,PersuaderAgent,101890.66,80646.84
2021-02-10,RandomAgent,99768.15,77512.9
2021-02-10,SocialGraphAgent,101188.55,91591.5
2021-02-10,TruthfulReporterAgent,100898.4,94392.2
2021-02-18,CommitteeTeamAgent,100187.23,99929.32
2021-02-18,ContrarianAgent,108244.3,88210.4
2021-02-18,DrawdownBuyerAgent,108513.98,6156.5
