date,agent,equity,cash
2021-01-22,SocialGraphAgent,100548.4,99070.6
2021-01-22,TruthfulReporterAgent,100027.17,99926.6
2021-01-25,CommitteeTeamAgent,101557.35,93945.3
2021-01-25,ContrarianAgent,97886.0,97886.0
2021-01-25,DrawdownBuyerAgent,110727.0,22605.5
2021-01-25,DynamicTeamAgent,100447.84,94165.71
2021-01-25,FreeRiderAgent,100335.02,95900.14
2021-01-25,LowVolatilityAgent,100602.89,100398.93
2021-01-25,MeanReversionAgent,102198.3,70527.32
2021-01-25,MomentumAgent,101548.5,91401.0
2021-01-25,PersuaderAgent,104581.99,90013.19
2021-01-25,RandomAgent,99998.58,93073.38
2021-01-25,SocialGraphAgent,100649.05,98968.62
2021-01-25,TruthfulReporterAgent,100028.58,99824.62
2021-01-26,CommitteeTeamAgent,101350.4,95474.2
2021-01-26,ContrarianAgent,97886.0,97580.22
2021-01-26,DrawdownBuyerAgent,107957.5,37894.5
2021-01-26,DynamicTeamAgent,100325.5,94106.31
2021-01-26,FreeRiderAgent,100266.92,95817.14
2021-01-26,LowVolatilityAgent,100594.81,100369.23
2021-01-26,MeanReversionAgent,101203.26,101105.32
2021-01-26,MomentumAgent,101166.0,91401.0
2021-01-26,PersuaderAgent,104293.99,89716.19
2021-01-26,RandomAgent,100033.32,93021.98
2021-01-26,SocialGraphAgent,100595.46,100497.52
2021-01-26,TruthfulReporterAgent,100020.5,99794.92
2021-01-27,CommitteeTeamAgent,101233.5,95391.16
2021-01-27,ContrarianAgent,97872.8,97287.64
2021-01-27,DrawdownBuyerAgent,106811.8,37600.5
2021-01-27,DynamicTeamAgent,100307.17,94023.27
2021-01-27,FreeRiderAgent,100160.62,95757.74
2021-01-27,LowVolatilityAgent,100594.53,100286.19
2021-01-27,MeanReversionAgent,101202.97,101075.62
2021-01-27,MomentumAgent,101763.0,88831.0
2021-01-27,PersuaderAgent,104450.19,92286.19
2021-01-27,RandomAgent,99943.34,92917.78
2021-01-27,SocialGraphAgent,100595.47,100468.12
2021-01-27,TruthfulReporterAgent,100020.22,99765.52
