date,agent,equity,cash,pnl,pnl_pct
2021-02-03,DrawdownBuyerAgent,96454.86,27226.76,-3545.14,-0.0354514
2021-02-03,RandomAgent,100206.3,55175.4,206.3,0.002063
2021-02-03,TruthfulReporterAgent,101260.4,101260.4,1260.4,0.012604
2021-02-03,PersuaderAgent,111721.8,105731.8,11721.8,0.11721799999999999
2021-02-03,FreeRiderAgent,101570.16,88212.85,1570.16,0.0157016
2021-02-03,ContrarianAgent,100266.0,97271.0,266.0,0.00266
2021-02-03,CommitteeTeamAgent,101157.4,95277.9,1157.4,0.011574000000000001
2021-02-03,DynamicTeamAgent,100700.8,94710.8,700.8,0.0070079999999999995
2021-02-03,SocialGraphAgent,100408.89,100408.89,408.89,0.0040888999999999995
2021-02-04,MomentumAgent,100041.0,41967.0,41.0,0.00041
2021-02-04,MeanReversionAgent,104634.8,48466.8,4634.8,0.046348
2021-02-04,LowVolatilityAgent,100014.83,94664.83,14.83,0.0001483
2021-02-04,DrawdownBuyerAgent,97540.66,58586.76,-2459.34,-0.0245934
2021-02-04,RandomAgent,100978.4,52136.4,978.4,0.009784
2021-02-04,TruthfulReporterAgent,101278.0,100062.4,1278.0,0.01278
2021-02-04,PersuaderAgent,111809.8,105731.8,11809.8,0.118098
2021-02-04,FreeRiderAgent,101893.0,87613.85,1893.0,0.01893
2021-02-04,ContrarianAgent,100310.0,100310.0,310.0,0.0031
2021-02-04,CommitteeTeamAgent,101246.9,92282.9,1246.9,0.012469000000000001
2021-02-04,DynamicTeamAgent,100788.8,94710.8,788.8,0.007888
2021-02-04,SocialGraphAgent,100408.89,100408.89,408.89,0.0040888999999999995
2021-02-05,MomentumAgent,98721.0,9991.0,-1279.0,-0.01279
2021-02-05,MeanReversionAgent,105024.7,58059.6,5024.7,0.050247
2021-02-05,LowVolatilityAgent,100138.83,94664.83,138.83,0.0013883
2021-02-05,DrawdownBuyerAgent,98067.24,57606.76,-1932.76,-0.0193276
2021-02-05,RandomAgent,99926.7,53329.2,-73.3,-0.0007329999999999999
2021-02-05,TruthfulReporterAgent,101255.2,100062.4,1255.2,0.012552
2021-02-05,PersuaderAgent,111695.8,105731.8,11695.8,0.11695799999999999
2021-02-05,FreeRiderAgent,101983.3,88210.25,1983.3,0.019833
2021-02-05,ContrarianAgent,100310.0,100310.0,310.0,0.0031
2021-02-05,CommitteeTeamAgent,101350.5,92282.9,1350.5,0.013505
2021-02-05,DynamicTeamAgent,100674.8,100674.8,674.8,0.006748
2021-02-05,SocialGraphAgent,100408.89,100408.89,408.89,0.0040888999999999995
2021-02-08,MomentumAgent,99093.0,12985.0,-907.0,-0.00907
2021-02-08,MeanReversionAgent,106015.0,62099.6,6015.0,0.06015
2021-02-08,LowVolatilityAgent,100190.83,94664.83,190.83,0.0019083000000000001
2021-02-08,DrawdownBuyerAgent,98189.76,49749.76,-1810.24,-0.0181024
2021-02-08,RandomAgent,102567.8,61409.2,2567.8,0.025678000000000003
2021-02-08,TruthfulReporterAgent,101260.0,100062.4,1260.0,0.0126
2021-02-08,PersuaderAgent,111695.8,111695.8,11695.8,0.11695799999999999
2021-02-08,FreeRiderAgent,102199.05,80353.25,2199.05,0.021990500000000003
2021-02-08,ContrarianAgent,100310.0,92453.0,310.0,0.0031
2021-02-08,CommitteeTeamAgent,101389.9,94079.3,1389.9,0.013899000000000002
2021-02-08,DynamicTeamAgent,100674.8,97474.8,674.8,0.006748
2021-02-08,SocialGraphAgent,100408.89,100408.89,408.89,0.0040888999999999995
2021-02-09,MomentumAgent,101063.0,38685.0,1063.0,0.01063
2021-02-09,MeanReversionAgent,107229.0,65394.6,7229.0,0.07229
2021-02-09,LowVolatilityAgent,100190.83,97427.83,190.83,0.0019083000000000001
2021-02-09,DrawdownBuyerAgent,99275.06,55999.76,-724.94,-0.0072494000000000005
2021-02-09,RandomAgent,103330.1,58839.2,3330.1,0.033301
2021-02-09,TruthfulReporterAgent,101312.4,101312.4,1312.4,0.013124
2021-02-09,PersuaderAgent,111695.8,103882.8,11695.8,0.11695799999999999
2021-02-09,FreeRiderAgent,102558.68,80353.25,2558.68,0.0255868
2021-02-09,ContrarianAgent,100266.0,100266.0,266.0,0.00266
2021-02-09,CommitteeTeamAgent,101499.3,90172.8,1499.3,0.014993
2021-02-09,DynamicTeamAgent,100769.8,95827.3,769.8,0.007697999999999999
2021-02-09,SocialGraphAgent,100408.89,92595.89,408.89,0.0040888999999999995
2021-02-10,MomentumAgent,102662.5,52032.5,2662.5,0.026625
2021-02-10,MeanReversionAgent,108637.6,61432.1,8637.6,0.08637600000000001
2021-02-10,LowVolatilityAgent,100155.33,97427.83,155.33,0.0015533
2021-02-10,DrawdownBuyerAgent,100689.66,54437.16,689.66,0.006896599999999999
2021-02-10,RandomAgent,104130.45,59829.2,4130.45,0.0413045
2021-02-10,TruthfulReporterAgent,101312.4,67047.4,1312.4,0.013124
2021-02-10,PersuaderAgent,111807.8,111807.8,11807.8,0.11807799999999999
2021-02-10,FreeRiderAgent,103222.05,84315.75,3222.05,0.0322205
2021-02-10,ContrarianAgent,100266.0,100266.0,266.0,0.00266
2021-02-10,CommitteeTeamAgent,101764.8,91492.8,1764.8,0.017648
2021-02-10,DynamicTeamAgent,100967.05,95827.3,967.05,0.0096705
2021-02-10,SocialGraphAgent,100520.89,100520.89,520.89,0.0052089
2021-02-18,MomentumAgent,102089.5,50703.5,2089.5,0.020895
2021-02-18,MeanReversionAgent,107638.5,61830.8,7638.5,0.076385
2021-02-18,LowVolatilityAgent,100212.33,97427.83,212.33,0.0021233000000000003
2021-02-18,DrawdownBuyerAgent,100605.06,58556.16,605.06,0.0060506
2021-02-18,RandomAgent,102774.15,59895.65,2774.15,0.027741500000000002
2021-02-18,TruthfulReporterAgent,100397.4,67047.4,397.4,0.003974
2021-02-18,PersuaderAgent,111807.8,95132.8,11807.8,0.11807799999999999
2021-02-18,FreeRiderAgent,102895.75,84315.75,2895.75,0.0289575
2021-02-18,ContrarianAgent,100266.0,92028.0,266.0,0.00266
2021-02-18,CommitteeTeamAgent,101947.8,95611.8,1947.8,0.019478
2021-02-18,DynamicTeamAgent,100829.8,92492.3,829.8,0.008298
2021-02-18,SocialGraphAgent,100520.89,97185.89,520.89,0.0052089
2021-02-19,MomentumAgent,103067.5,47259.5,3067.5,0.030675
2021-02-19,MeanReversionAgent,108640.0,68718.8,8640.0,0.0864
2021-02-19,LowVolatilityAgent,100187.83,97427.83,187.83,0.0018783
2021-02-19,DrawdownBuyerAgent,101767.76,58965.36,1767.76,0.017677599999999998
2021-02-19,RandomAgent,102456.0,54375.65,2456.0,0.02456
2021-02-19,TruthfulReporterAgent,101487.4,67047.4,1487.4,0.014874
2021-02-19,PersuaderAgent,112352.8,91688.8,12352.8,0.123528
2021-02-19,FreeRiderAgent,103255.25,80871.75,3255.25,0.0325525
2021-02-19,ContrarianAgent,100448.0,92028.0,448.0,0.00448
2021-02-19,CommitteeTeamAgent,102039.8,95611.8,2039.8,0.020398
2021-02-19,DynamicTeamAgent,101102.3,89048.3,1102.3,0.011023
2021-02-19,SocialGraphAgent,100629.89,97185.89,629.89,0.0062989
2021-02-22,MomentumAgent,99419.1,47698.4,-580.9,-0.005809
2021-02-22,MeanReversionAgent,105852.5,64968.8,5852.5,0.058525
2021-02-22,LowVolatilityAgent,100137.83,96343.83,137.83,0.0013783
2021-02-22,DrawdownBuyerAgent,98958.04,49921.36,-1041.96,-0.010419600000000001
2021-02-22,RandomAgent,100335.6,57506.25,335.6,0.003356
2021-02-22,TruthfulReporterAgent,98353.4,61627.4,-1646.6,-0.016465999999999998
